ID|GTIN|Identifier_exists|Title|Availability|availability_date|"Brand name"|Link|"Image URL"|"Item subtitle"|Description|product_type|Condition|Price|"Sale Price"|"Contextual keywords"|Google_product_category|size|shipping
58659||false|"Athens Rectangular Table Dining Set (x4 Chairs) - Concrete Effect"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/athens-rectangular-table-dining-set-x4-chairs-concrete-effect|https://murphyfurniture.ie/163459-large_default/athens-rectangular-table-dining-set-x4-chairs-concrete-effect.jpg|"Athens Rectangular Table Dining Set (x4 Chairs) - Concrete Effect"|"The Athens Dining Set is a stylish and practical choice that will enhance any dining room with its contemporary aesthetic. Featuring a concrete-effect tabletop and sleek black legs, this set adds an industrial-chic edge to your space. The four dining chairs are upholstered in grey faux leather, offering comfort and easy maintenance. A perfect blend of modern design and everyday functionality—all at an affordable price.
Key Features:


Contemporary design with industrial appeal


Concrete-effect tabletop for a modern look


Black metal legs for durability and style


4 grey faux leather dining chairs – easy to clean and stylish


Affordable, functional, and attractive



Dimensions W x D x H:

Table - 1400 x 800 x 750 mm
Chair - 445 x 550 x 855 mm

Easy assembly."|Furniture|new|"429 EUR"||Athens;Rectangular;Table;Dining;Set;(x4;Chairs);-;Concrete;Effect|436||"IE:::0 EUR"
58660||false|"Athens Rectangular Table Dining Table - Concrete Effect"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/400-403-043-athens-rectangular-dining-table-concrete-effect|https://murphyfurniture.ie/154382-large_default/400-403-043-athens-rectangular-dining-table-concrete-effect.jpg|"Athens Rectangular Table Dining Table - Concrete Effect"|"The Athens dining table is a stylish and contemporary piece, perfect for modern homes. Its rectangular design features a durable concrete-effect tabletop paired with sleek black splayed legs, creating a striking yet versatile look that suits a variety of interiors. Ideal for everyday dining or entertaining guests, this table combines practical functionality with on-trend design.
Key Features:

Modern concrete-effect tabletop for a contemporary look
Sturdy black splayed legs for stability and style
Rectangular shape, perfect for family meals or entertaining
Durable construction designed for everyday use
Sleek, minimalist design to suit a variety of interiors

Dimensions (W x D x H):

1400 x 800 x 750 mm
Top thickness: 20 mm
Leg thickness: 25 x 50 mm

Easy assembly."|Furniture|new|"179 EUR"||Athens;Rectangular;Table;Dining;Table;-;Concrete;Effect|436||"IE:::0 EUR"
58661||false|"Athens Round Table Coffee Table Set - Concrete Effect"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-301-054-athens-round-coffee-table-set-concrete-effect|https://murphyfurniture.ie/154124-large_default/300-301-054-athens-round-coffee-table-set-concrete-effect.jpg|"Athens Round Table Coffee Table Set - Concrete Effect"|"The Athens Round Table Nest is a stylish and space-saving solution, perfect for adding an industrial-chic touch to any modern living space. Featuring a concrete-effect top paired with sturdy black metal legs, these tables blend contemporary design with practicality. The nesting feature allows them to be used together or separately, making them versatile for any setting.
Key Features:

Industrial-Chic Design – A sleek concrete-effect top with modern black metal legs
Space-Saving Nesting Tables – Slot together when not in use for convenience
Versatile Use – Perfect as a coffee table set or separate side tables
Durable Construction – Sturdy frame ensures long-lasting support

Dimensions:

Large Table: 770 x 770 x 400 mm
Small Table: 570 x 570 x 355 mm
Top Thickness: 20 mm
Tube Thickness: 15 – 20 mm
Height of Frame: 365 / 320 mm

Flat packed, assembly will be required."|Furniture|new|"139 EUR"||Athens;Round;Table;Coffee;Table;Set;-;Concrete;Effect|436||"IE:::0 EUR"
58712||false|"Cambourne Stowaway Dining Set (x4 Chairs) - Light Sonoma Oak"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/400-401-024-cambourne-stowaway-dining-set-light-sonoma-oak|https://murphyfurniture.ie/92538-large_default/400-401-024-cambourne-stowaway-dining-set-light-sonoma-oak.jpg|"Cambourne Stowaway Dining Set (x4 Chairs) - Light Sonoma Oak"|"The Cambourne Stowaway Dining Set is a fantastic space saving solution where space is at a premium. The table offers a solid yet simple construction. It has a sonoma oak finish that is remarkably hard wearing and easy to clean. The stools are made from a strong wooden frame with complementing brown linen fleck seat pads for a comfortable dining experience. The four stools to be stored neatly beneath the table when not in use.
Dimensions W x D x H:

Table - 900 x 900 x 700 mm
Chair - 520 x 380 x 460 mm

Product information:

Top Thickness 50 mm
Height Below Frame 650 mm
Stool Leg Thickness 50 mm

*Other furniture & accessories not included.
Please remember to measure your space before ordering.
Flat packed, assembly will be required."|Furniture|new|"359 EUR"||Cambourne;Stowaway;Dining;Set;(x4;Chairs);-;Light;Sonoma;Oak|436||"IE:::0 EUR"
58804||false|"Corona 1 Drawer 1 Door Bedside Locker - Distressed Waxed Pine"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-103-011-corona-1-door-1-drawer-bedside-locker-distressed-waxed-pine|https://murphyfurniture.ie/46796-large_default/100-103-011-corona-1-door-1-drawer-bedside-locker-distressed-waxed-pine.jpg|"Corona 1 Drawer 1 Door Bedside Locker - Distressed Waxed Pine"|"The Corona 1 drawer, 1 door bedside locker boasts a distressed waxed pine finish with a distressed waxed pine top. It has one drawer for all your smaller items that you like to keep close at hand and a cupboard below which comes in ideal for storing books or magazines. The distinctive black metal fittings and studs are features that go hand in hand with the range which gives it the authentic Corona look. The top of the cabinet is big enough to hold a bedside lamp, alarm clock or anything else you might need by your bed.Dimensions W x D x H: 530 x 395 x 675 mm
Product information:

Internal Drawer Space W280 D320 H90
Front Size Drawer W330 H135
Door Size W330 H320
Cupboard Space W430 D350 H315

*Other furniture &amp; accessories not included.
Please remember to measure your space before ordering.
Flat packed, assembly will be required. "|Furniture|new|"89 EUR"||Corona;1;Drawer;1;Door;Bedside;Locker;-;Distressed;Waxed;Pine|436||"IE:::0 EUR"
58808||false|"Corona 1 Drawer Coffee Table - Distressed Waxed Pine"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-301-015-corona-1-drawer-coffee-table-distressed-waxed-pine|https://murphyfurniture.ie/154115-large_default/300-301-015-corona-1-drawer-coffee-table-distressed-waxed-pine.jpg|"Corona 1 Drawer Coffee Table - Distressed Waxed Pine"|"The Corona Coffee Table features a distressed waxed pine finish, bringing warmth and rustic charm to any living space. Its spacious tabletop offers ample room for coffee, tea, decorations, or snacks, making it perfect for entertaining or relaxing. A single drawer provides convenient storage for smaller essentials like TV remotes and coasters. The distinctive black metal handle and stud detailing enhance the authentic Corona look, adding character and durability to the design.
Key Features:

Rustic Distressed Finish – Classic waxed pine for a timeless appeal
Spacious Tabletop – Plenty of room for drinks, décor, and daily essentials
Built-In Storage – A single drawer keeps smaller items organized
Authentic Detailing – Black metal handle and studs for a signature look

Dimensions:

Width x Depth x Height: 1000 x 610 x 450 mm
Internal Drawer Space: W315 x D340 x H70 mm
Front Size: W350 x H90 mm
Height Below Frame: 190 mm

Flat packed, assembly will be required."|Furniture|new|"119 EUR"||Corona;1;Drawer;Coffee;Table;-;Distressed;Waxed;Pine|436||"IE:::0 EUR"
58811||false|"Corona 1 Drawer Console Table - Distressed Waxed Pine"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-304-002-corona-1-drawer-console-table-distressed-waxed-pine|https://murphyfurniture.ie/46917-large_default/300-304-002-corona-1-drawer-console-table-distressed-waxed-pine.jpg|"Corona 1 Drawer Console Table - Distressed Waxed Pine"|"The Corona console table boasts a distressed waxed pine finish. A single drawer provides a handy hideaway for mail, keys and more. The top is a great place to sit anything from family pictures to a lamp. The distinctive black metal handle and studs are features that go hand in hand with the range which gives it the authentic Corona look.
Dimensions W x D x H: 525 x 345 x 730 mm
Product information: 

Internal Drawer Space W280 D200 H75 mm
Drawer Front Size W310 H90 mm
Shelf Space W405 D285 H390 mm
Height Of Shelf 135 mm
Top Thickness 18 mm
Leg Thickness 40 mm
Anti-Tip Strap Included

*Other furniture & accessories not included.
Please remember to measure your space before ordering.
Flat packed, assembly will be required. "|Furniture|new|"59 EUR"||Corona;1;Drawer;Console;Table;-;Distressed;Waxed;Pine|436||"IE:::0 EUR"
58826||false|"Corona 2 Door Wardrobe - Distressed Waxed Pine"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/100-101-022-corona-2-door-wardrobe-distressed-waxed-pine|https://murphyfurniture.ie/47175-large_default/100-101-022-corona-2-door-wardrobe-distressed-waxed-pine.jpg|"Corona 2 Door Wardrobe - Distressed Waxed Pine"|"The Corona 2 door wardrobe, with distressed waxed solid pine top is designed to complement any décor whether modern or traditional, and creates an elegant feel to the home. Inside the double doors is a hanging rail with a shelf above and below it, ideal for shoes, handbags etc. The distinctive black metal fittings and studs are features that go hand in hand with the range which gives it the authentic Corona look.
Dimensions W x D x H: 985 x 550 x 1925 mm
Product information:

Hanging Area W910 D510 H1355
Hanging Rail Height 1275
Door Size W400 H1700
Shelf Space W910 D510 H310
Total Opening Width 805
Shelf Opening Height 280
Anti-Tip Strap Included

Flat packed, assembly will be required. "|Furniture|new|"339 EUR"||Corona;2;Door;Wardrobe;-;Distressed;Waxed;Pine|436||"IE:::0 EUR"
58829||false|"Corona 2 Drawer Console Table With Shelf - Distressed Waxed Pine"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/300-304-003-corona-2-drawer-console-table-with-shelf-distressed-waxed-pine|https://murphyfurniture.ie/47214-large_default/300-304-003-corona-2-drawer-console-table-with-shelf-distressed-waxed-pine.jpg|"Corona 2 Drawer Console Table With Shelf - Distressed Waxed Pine"|"The Corona console table boasts a distressed waxed pine finish. 2 drawers provide a handy hideaway for mail, keys and more. The spacious top is a great place to sit anything from family pictures to a lamp.  The distinctive black metal handle and studs are features that go hand in hand with the range which gives it the authentic Corona look.
Dimensions W x D x H: 900 x 345 x 730 mm
Product information:
Internal Drawer Space W280 D200 H75 mm
Drawer Front Size W310 H90 mm
Shelf Space W760 D285 H390 mm
Height Of Shelf 135 mm
Top Thickness 18 mm
Leg Thickness 40 mm
Anti-Tip Strap Included
*Other furniture &amp; accessories not included.
Please remember to measure your space before ordering.
Flat packed, assembly will be required. "|Furniture|new|"109 EUR"||Corona;2;Drawer;Console;Table;With;Shelf;-;Distressed;Waxed;Pine|436||"IE:::0 EUR"
58837||false|"Corona 3ft Low End Bedframe - Distressed Waxed Pine"|in_stock||"In Stock"|https://murphyfurniture.ie/furniture-shop/200-201-010-corona-3ft-low-foot-end-bedframe-distressed-waxed-pine|https://murphyfurniture.ie/47367-large_default/200-201-010-corona-3ft-low-foot-end-bedframe-distressed-waxed-pine.jpg|"Corona 3FT Low End Bedframe - Distressed Waxed Pine"|"Traditional and charming, the Corona 3ft low foot end bedframe boasts a distressed waxed pine and features classic curves and stylish black stud detailing. This stunning bed was designed with practicality, reliability and comfort in mind. Solid wood construction; sturdy slats; thick, supportive legs, footboard and headboard make it a truly ideal bedroom addition. A good night sleep is guaranteed.Dimensions W x D x H: 

Bedframe: 1015 x 2065 x 1170 mm
Height Below Siderail 265
Height Of Bed Base 345
Height Below Bed Base 330
Footboard Post Height 660
Footboard Center Height 440
Headboard Height 1170

Flat packed, assembly will be required. "|Furniture|new|"219 EUR"||Corona;3FT;Low;End;Bedframe;-;Distressed;Waxed;Pine|436||"IE:::0 EUR"
